S000005193	YNL249C	MPA43	""
S000005194	YNL250W	RAD50	MRX complex DNA-binding subunit
S000005195	YNL251C	NRD1	Nrd1 complex RNA-binding subunit
S000005196	YNL252C	MRPL17	YmL17 YmL30 MRPL30 mitochondrial 54S ribosomal protein YmL17/YmL30
S000005197	YNL253W	TEX1	""
S000005198	YNL254C	RTC4	""
S000005199	YNL255C	GIS2	mRNA-binding translational activator GIS2
S000005200	YNL256W	FOL1	trifunctional dihydropteroate synthetase/dihydrohydroxymethylpterin pyrophosphokinase/dihydroneopterin aldolase FOL1
S000005201	YNL257C	SIP3	LAM3
S000005202	YNL258C	DSL1	RNS1
S000005203	YNL259C	ATX1	copper metallochaperone ATX1
S000005204	YNL260C	LTO1	ribosome biosynthesis protein LTO1
S000005205	YNL261W	ORC5	origin recognition complex subunit 5
S000005206	YNL262W	POL2	DNA polymerase epsilon catalytic subunit DUN2
S000005207	YNL263C	YIF1	""
S000005208	YNL264C	PDR17	SFH4 ISS1
S000005209	YNL265C	IST1	""
S000005210	YNL266W	""	""
S000005211	YNL267W	PIK1	1-phosphatidylinositol 4-kinase PIK41 PIK120
S000005212	YNL268W	LYP1	lysine permease
S000005213	YNL269W	BSC4	""
S000005214	YNL270C	ALP1	arginine permease ALP1 APL1
S000005215	YNL271C	BNI1	SHE5 formin BNI1 PPF3
S000005216	YNL272C	SEC2	guanine nucleotide exchange factor SEC2
S000005217	YNL273W	TOF1	""
S000005218	YNL274C	GOR1	""
S000005219	YNL275W	BOR1	""
S000005220	YNL276C	""	""
S000005221	YNL277W	MET2	homoserine O-acetyltransferase
S000005222	YNL278W	CAF120	""
S000005223	YNL279W	PRM1	pheromone-regulated protein PRM1
S000005224	YNL280C	ERG24	delta(14)-sterol reductase
S000005225	YNL281W	HCH1	""
S000005226	YNL282W	POP3	""
S000005227	YNL283C	WSC2	STA3
S000005228	YNL284C	MRPL10	mitochondrial 54S ribosomal protein YmL10/YmL18 MRPL18 YmL10 YmL18
S000005229	YNL285W	""	""
S000005230	YNL286W	CUS2	U2 snRNP complex subunit CUS2
S000005231	YNL287W	SEC21	coatomer subunit gamma
S000005232	YNL288W	CAF40	CCR4-NOT core subunit CAF40
S000005233	YNL289W	PCL1	HCS26
S000005234	YNL290W	RFC3	replication factor C subunit 3
S000005235	YNL291C	MID1	""
S000005236	YNL292W	PUS4	pseudouridine synthase PUS4
S000005237	YNL293W	MSB3	Rab GTPase-activating protein MSB3 GYP3
S000005238	YNL294C	RIM21	PAL2
S000005239	YNL295W	MRX6	""
S000005240	YNL296W	""	""
S000005241	YNL297C	MON2	YSL2
S000005242	YNL298W	CLA4	ERC10 serine/threonine protein kinase CLA4
S000005243	YNL299W	TRF5	non-canonical poly(A) polymerase TRF5
S000005244	YNL300W	TOS6	""
S000005245	YNL301C	RPL18B	RP28B L18e rp28B L18B ribosomal 60S subunit protein L18B
S000005246	YNL302C	RPS19B	rp55B YS16B RP55B S19e ribosomal 40S subunit protein S19B S19B S16aB
S000005247	YNL303W	""	""
S000005248	YNL304W	YPT11	Rab family GTPase YPT11
S000005249	YNL305C	BXI1	YBH3
S000005250	YNL306W	MRPS18	YmS18 mitochondrial 37S ribosomal protein YmS18
S000005251	YNL307C	MCK1	YPK1 CMS1 serine/threonine/tyrosine protein kinase MCK1
S000005252	YNL308C	KRI1	""
S000005253	YNL309W	STB1	""
S000005254	YNL310C	ZIM17	TIM15 FMP28 HEP1
S000005255	YNL311C	SKP2	putative SCF ubiquitin ligase complex subunit SKP2
S000005256	YNL312W	RFA2	RPA32 BUF1 RPA2
S000005257	YNL313C	EMW1	tetratricopeptide repeat-containing protein EMW1
S000005258	YNL314W	DAL82	DURM
S000005259	YNL315C	ATP11	""
S000005260	YNL316C	PHA2	prephenate dehydratase PHA2
S000005261	YNL317W	PFS2	cleavage polyadenylation factor subunit PFS2
S000005262	YNL318C	HXT14	""
S000005263	YNL319W	""	""
S000005264	YNL320W	""	""
S000005265	YNL321W	VNX1	""
S000005266	YNL322C	KRE1	""
S000005267	YNL323W	LEM3	BRE3 ROS3
S000005268	YNL324W	""	""
S000005269	YNL325C	FIG4	phosphatidylinositol-3,5-bisphosphate 5-phosphatase
S000005270	YNL326C	PFA3	palmitoyltransferase PFA3
S000005271	YNL327W	EGT2	""
S000005272	YNL328C	MDJ2	""
S000005273	YNL329C	PEX6	PAS8 AAA family ATPase peroxin 6
S000005274	YNL330C	RPD3	SDS6 SDI2 REC3 histone deacetylase RPD3 MOF6
S000005275	YNL331C	AAD14	""
S000005276	YNL332W	THI12	""
S000005277	YNL333W	SNZ2	pyridoxine biosynthesis protein SNZ2
S000005278	YNL334C	SNO2	putative pyridoxal 5'-phosphate synthase
S000005279	YNL335W	DDI3	""
S000005280	YNL336W	COS1	""
S000005281	YNL337W	""	""
S000005282	YNL338W	""	""
S000005283	YNL339C	YRF1-6	YRF1 Y' element ATP-dependent helicase protein 1 copy 6
S000005284	YNR001C	CIT1	CS1 LYS6 citrate (Si)-synthase CIT1
S000005285	YNR002C	ATO2	putative ammonium permease ATO2 FUN34
S000005286	YNR003C	RPC34	DNA-directed RNA polymerase III subunit C34 C34
S000005287	YNR004W	SWM2	""
S000005288	YNR005C	""	""
S000005289	YNR006W	VPS27	GRD11 SSV17 DID7 ESCRT-0 subunit protein VPS27 VPT27 VPL23
S000005290	YNR007C	ATG3	AUT1 APG3
S000005291	YNR008W	LRO1	phospholipid:diacylglycerol acyltransferase
S000005292	YNR009W	NRM1	""
S000005293	YNR010W	CSE2	MED9
S000005294	YNR011C	PRP2	DEAH-box RNA-dependent ATPase PRP2 RNA2
S000005295	YNR012W	URK1	uridine kinase URK1
S000005296	YNR013C	PHO91	""
S000005297	YNR014W	""	""
S000005298	YNR015W	SMM1	DUS2
S000005299	YNR016C	ACC1	acetyl-CoA carboxylase ACC1 ABP2 MTR7 FAS3
S000005300	YNR017W	TIM23	MAS6 MPI3 protein transporter TIM23 MIM23
S000005301	YNR018W	RCF2	AIM38
S000005302	YNR019W	ARE2	sterol acyltransferase SAT1
S000005303	YNR020C	ATP23	putative metalloprotease
S000005304	YNR021W	""	""
S000005305	YNR022C	MRPL50	mitochondrial 54S ribosomal protein MRPL50
S000005306	YNR023W	SNF12	SWP73
S000005307	YNR024W	MPP6	""
S000005308	YNR025C	""	""
S000005309	YNR026C	SEC12	SED2 Sar family guanine nucleotide exchange factor SEC12
S000005310	YNR027W	BUD17	putative pyridoxal kinase BUD17
S000005311	YNR028W	CPR8	peptidylprolyl isomerase family protein CPR8
S000005312	YNR029C	""	""
S000005313	YNR030W	ALG12	dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,6-mannosyltransferase ECM39
S000005314	YNR031C	SSK2	mitogen-activated protein kinase kinase kinase SSK2
S000005315	YNR032W	PPG1	putative serine/threonine-protein kinase PPG1
S000005316	YNR033W	ABZ1	4-amino-4-deoxychorismate synthase
S000005317	YNR034W	SOL1	""
S000005318	YNR035C	ARC35	END9
S000005319	YNR036C	MRPS12	putative mitochondrial 37S ribosomal protein MRPS12
S000005320	YNR037C	RSM19	mitochondrial 37S ribosomal protein RSM19
S000005321	YNR038W	DBP6	putative ATP-dependent RNA helicase DBP6
S000005322	YNR039C	ZRG17	Zn(2+) transporter ZRG17
S000005323	YNR040W	""	""
S000005324	YNR041C	COQ2	4-hydroxybenzoate octaprenyltransferase
S000005325	YNR042W	""	""
S000005326	YNR043W	MVD1	ERG19 diphosphomevalonate decarboxylase MVD1
S000005327	YNR044W	AGA1	""
S000005328	YNR045W	PET494	""
S000005329	YNR046W	TRM112	RNA methylation protein TRM112
S000005330	YNR047W	FPK1	serine/threonine protein kinase FPK1
S000005331	YNR048W	""	putative aminophospholipid translocase regulatory protein CRF1
S000005332	YNR049C	MSO1	""
S000005333	YNR050C	LYS9	saccharopine dehydrogenase (NADP+, L-glutamate-forming) LYS13
S000005334	YNR051C	BRE5	""
S000005335	YNR052C	POP2	CCR4-NOT core DEDD family RNase subunit POP2 CAF1
S000005336	YNR053C	NOG2	putative GTPase NOG2 NUG2
S000005337	YNR054C	ESF2	ABT1 RNA-binding ATPase activator ESF2
S000005338	YNR055C	HOL1	""
S000005339	YNR056C	BIO5	""
S000005340	YNR057C	BIO4	dethiobiotin synthase
S000005341	YNR058W	BIO3	adenosylmethionine-8-amino-7-oxononanoate transaminase
S000005342	YNR059W	MNT4	putative alpha-1,3-mannosyltransferase
S000005343	YNR060W	FRE4	ferric-chelate reductase
S000005344	YNR061C	""	""
S000005345	YNR062C	""	""
S000005346	YNR063W	""	""
S000005347	YNR064C	""	epoxide hydrolase
S000005348	YNR065C	""	YSN1
S000005349	YNR066C	""	""
S000005350	YNR067C	DSE4	endo-1,3(4)-beta-glucanase ENG1
S000005351	YNR068C	""	BUL3
S000005352	YNR069C	BSC5	BUL3
S000005353	YNR070W	PDR18	ATP-binding cassette multidrug transporter PDR18
S000005354	YNR071C	""	aldose 1-epimerase superfamily protein
S000005355	YNR072W	HXT17	hexose transporter HXT17
S000005356	YNR073C	""	putative mannitol dehydrogenase
S000005357	YNR074C	AIF1	CPD1
S000005358	YNR075W	COS10	""
S000005359	YNR076W	PAU6	seripauperin PAU6
S000005360	YNR077C	""	""
S000005361	YOL001W	PHO80	phoR VAC5 TUP7 AGS3
S000005362	YOL002C	IZH2	PHO36
S000005363	YOL003C	PFA4	palmitoyltransferase PFA4
S000005364	YOL004W	SIN3	CPE1 GAM2 RPD1 SDI1 SDS16 UME4 transcriptional regulator SIN3
S000005365	YOL005C	RPB11	DNA-directed RNA polymerase II core subunit RPB11 B12.5
S000005366	YOL006C	TOP1	MAK1 MAK17 DNA topoisomerase 1
S000005367	YOL007C	CSI2	""
S000005368	YOL008W	COQ10	ubiquinone-binding protein COQ10
S000005369	YOL009C	MDM12	ERMES complex subunit MDM12
S000005370	YOL010W	RCL1	rRNA-processing endoribonuclease
S000005371	YOL011W	PLB3	""
S000005372	YOL012C	HTZ1	HTA3 H2A.F/Z H2AZ histone H2AZ
S000005373	YOL013C	HRD1	DER3 E3 ubiquitin-protein ligase HRD1
S000005374	YOL014W	""	""
S000005375	YOL015W	IRC10	""
S000005376	YOL016C	CMK2	calmodulin-dependent protein kinase CMK2
S000005377	YOL017W	ESC8	""
S000005378	YOL018C	TLG2	""
S000005379	YOL019W	""	TOS7
S000005380	YOL020W	TAT2	LTG3 aromatic amino acid transmembrane transporter TAT2 SAB2 SCM2 TAP2
S000005381	YOL021C	DIS3	RRP44 exosome catalytic subunit DIS3 MTR17
S000005382	YOL022C	TSR4	""
S000005383	YOL023W	IFM1	translation initiation factor 2
S000005384	YOL024W	""	""
S000005385	YOL025W	LAG2	ECM36
S000005386	YOL026C	MIM1	TOM13
S000005387	YOL027C	MDM38	ribosome-binding protein MDM38 MKH1
S000005388	YOL028C	YAP7	""
S000005389	YOL029C	""	""
S000005390	YOL030W	GAS5	1,3-beta-glucanosyltransferase
S000005391	YOL031C	SIL1	SLS1
S000005392	YOL032W	OPI10	""
S000005393	YOL033W	MSE1	glutamate--tRNA ligase MSE1
S000005394	YOL034W	SMC5	DNA repair ATPase SMC5
S000005395	YOL035C	""	""
S000005396	YOL036W	""	""
S000005397	YOL037C	""	""
S000005398	YOL038W	PRE6	proteasome core particle subunit alpha 4
S000005399	YOL039W	RPP2A	RPL44 RPLA2 ribosomal protein P2A
S000005400	YOL040C	RPS15	S19 ribosomal 40S subunit protein S15 S15 S21 rp52 RPS21
S000005401	YOL041C	NOP12	""
S000005402	YOL042W	NGL1	RNA exonuclease
S000005403	YOL043C	NTG2	bifunctional N-glycosylase/AP lyase NTG2 SCR2
S000005404	YOL044W	PEX15	PAS21
S000005405	YOL045W	PSK2	serine/threonine protein kinase PSK2
S000005406	YOL046C	""	""
S000005407	YOL047C	LDS2	""
S000005408	YOL048C	RRT8	""
S000005409	YOL049W	GSH2	glutathione synthase
S000005410	YOL050C	""	""
S000005411	YOL051W	GAL11	RAR3 SDS4 SPT13 MED15 ABE1
S000005412	YOL052C	SPE2	adenosylmethionine decarboxylase SPE2
S000005413	YOL052C-A	DDR2	YOL053C-A DDRA2
S000005414	YOL053W	AIM39	""
S000005415	YOL054W	PSH1	ubiquitin-protein ligase PSH1
S000005416	YOL055C	THI20	trifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase/thiaminase
S000005417	YOL056W	GPM3	phosphoglycerate mutase family protein GPM3
S000005418	YOL057W	""	dipeptidyl-peptidase III
S000005419	YOL058W	ARG1	argininosuccinate synthase ARG10
S000005420	YOL059W	GPD2	GPD3 glycerol-3-phosphate dehydrogenase (NAD(+)) GPD2
S000005421	YOL060C	MAM3	""
S000005422	YOL061W	PRS5	ribose phosphate diphosphokinase subunit PRS5
S000005423	YOL062C	APM4	AMP1
S000005424	YOL063C	CRT10	HUS1
S000005425	YOL064C	MET22	HAL2 3'(2'),5'-bisphosphate nucleotidase
S000005426	YOL065C	INP54	phosphoinositide 5-phosphatase INP54
S000005427	YOL066C	RIB2	bifunctional DRAP deaminase/tRNA pseudouridine synthase RIB2 PUS8
S000005428	YOL067C	RTG1	""
S000005429	YOL068C	HST1	histone deacetylase HST1
S000005430	YOL069W	NUF2	kinetochore-associated Ndc80 complex subunit NUF2
S000005431	YOL070C	NBA1	""
S000005432	YOL071W	SDH5	succinate dehydrogenase assembly factor SDH5 EMI5
S000005433	YOL072W	THP1	BUD29
S000005434	YOL073C	DSC2	""
S000005435	YOL075C	""	""
S000005436	YOL076W	MDM20	NAA25 DEC1
S000005437	YOL077C	BRX1	""
S000005438	YOL078W	AVO1	""
S000005439	YOL079W	""	""
S000005440	YOL080C	REX4	""
S000005441	YOL081W	IRA2	Ras GTPase activating protein IRA2 CCS1 GLC4
S000005442	YOL082W	ATG19	CVT19
S000005443	YOL083W	ATG34	ATG19-B
S000005444	YOL084W	PHM7	""
S000005445	YOL085C	""	""
S000005446	YOL086C	ADH1	alcohol dehydrogenase ADH1 ADC1
S000005447	YOL087C	DUF1	""
S000005448	YOL088C	MPD2	protein disulfide isomerase MPD2
S000005449	YOL089C	HAL9	""
S000005450	YOL090W	MSH2	PMS5 mismatch repair ATPase MSH2
S000005451	YOL091W	SPO21	MPC70
S000005452	YOL092W	YPQ1	""
S000005453	YOL093W	TRM10	tRNA (guanine(9)-N(1))-methyltransferase
S000005454	YOL094C	RFC4	replication factor C subunit 4
S000005455	YOL095C	HMI1	""
S000005456	YOL096C	COQ3	hexaprenyldihydroxybenzoate methyltransferase
S000005457	YOL097C	WRS1	tryptophan--tRNA ligase WRS1 HRE342
S000005458	YOL098C	SDD3	""
S000005459	YOL099C	""	""
S000005460	YOL100W	PKH2	serine/threonine protein kinase PKH2
S000005461	YOL101C	IZH4	""
S000005462	YOL102C	TPT1	tRNA 2'-phosphotransferase
S000005463	YOL103W	ITR2	myo-inositol transporter ITR2 HRB612
S000005464	YOL104C	NDJ1	TAM1
S000005465	YOL105C	WSC3	""
S000005466	YOL106W	""	""
S000005467	YOL107W	""	""
S000005468	YOL108C	INO4	""
S000005469	YOL109W	ZEO1	""
S000005470	YOL110W	SHR5	ERF4
S000005471	YOL111C	MDY2	TMA24 GET5
S000005472	YOL112W	MSB4	Rab GTPase-activating protein MSB4
S000005473	YOL113W	SKM1	putative serine/threonine protein kinase SKM1
S000005474	YOL114C	PTH4	""
S000005475	YOL115W	PAP2	TRF4 non-canonical poly(A) polymerase PAP2
S000005476	YOL116W	MSN1	MSS10 FUP1 PHD2 HRB382
S000005477	YOL117W	RRI2	CSN10
S000005478	YOL118C	""	""
S000005479	YOL119C	MCH4	""
S000005480	YOL120C	RPL18A	rp28A RP28A L18A ribosomal 60S subunit protein L18A L18e
S000005481	YOL121C	RPS19A	rp55a YS16A S16aA S19A ribosomal 40S subunit protein S19A S19e
S000005482	YOL122C	SMF1	divalent metal ion transporter SMF1 SBS1
S000005483	YOL123W	HRP1	NAB4 NAB5
S000005484	YOL124C	TRM11	""
S000005485	YOL125W	TRM13	tRNA:m4X modification enzyme
S000005486	YOL126C	MDH2	malate dehydrogenase MDH2
S000005487	YOL127W	RPL25	L25 ribosomal 60S subunit protein L25 L23 rpl6L YL25
S000005488	YOL128C	YGK3	serine/threonine protein kinase YGK3
S000005489	YOL129W	VPS68	""
S000005490	YOL130W	ALR1	Mg(2+) transporter ALR1 SWC3
S000005491	YOL131W	""	""
S000005492	YOL132W	GAS4	1,3-beta-glucanosyltransferase
S000005493	YOL133W	HRT1	RBX1 ROC1 SCF ubiquitin ligase complex subunit HRT1 HRT2
S000005494	YOL134C	""	""
S000005495	YOL135C	MED7	mediator complex subunit MED7
S000005496	YOL136C	PFK27	6-phosphofructo-2-kinase PFK-2
S000005497	YOL137W	BSC6	""
S000005498	YOL138C	RTC1	SEA2
S000005499	YOL139C	CDC33	eIF4E TIF45 translation initiation factor eIF4E
S000005500	YOL140W	ARG8	acetylornithine transaminase
S000005501	YOL141W	PPM2	tRNA methyltransferase PPM2 TYW4
S000005502	YOL142W	RRP40	MTR14 exosome non-catalytic core subunit RRP40
S000005503	YOL143C	RIB4	lumazine synthase RIB4
S000005504	YOL144W	NOP8	""
S000005505	YOL145C	CTR9	CDP1
S000005506	YOL146W	PSF3	DNA replication protein PSF3
S000005507	YOL147C	PEX11	PMP24 PMP27
S000005508	YOL148C	SPT20	ADA5
S000005509	YOL149W	DCP1	MRT2
S000005510	YOL150C	""	""
S000005511	YOL151W	GRE2	methylglyoxal reductase (NADPH-dependent) GRE2
S000005512	YOL152W	FRE7	putative ferric-chelate reductase
S000005514	YOL154W	ZPS1	""
S000005515	YOL155C	HPF1	""
S000005516	YOL156W	HXT11	hexose transporter HXT11 LGT3
S000005517	YOL157C	IMA2	oligo-1,6-glucosidase IMA2
S000005518	YOL158C	ENB1	ARN4
S000005519	YOL159C	""	""
S000005520	YOL160W	""	""
S000005521	YOL161C	PAU20	seripauperin PAU20
S000005522	YOL162W	""	""
S000005523	YOL163W	""	""
S000005524	YOL164W	BDS1	""
S000005525	YOL165C	AAD15	putative aryl-alcohol dehydrogenase
S000005526	YOL166C	""	""
S000005527	YOR001W	RRP6	exosome nuclease subunit RRP6
S000005528	YOR002W	ALG6	dolichyl-P-Glc:Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase
S000005529	YOR003W	YSP3	putative subtilisin-like protease YSP3
S000005530	YOR004W	UTP23	rRNA-binding ribosome biosynthesis protein UTP23
S000005531	YOR005C	DNL4	DNA ligase (ATP) DNL4 LIG4
S000005532	YOR006C	TSR3	""
S000005533	YOR007C	SGT2	""
S000005534	YOR008C	SLG1	HCS77 WSC1
S000005535	YOR009W	TIR4	""
S000005536	YOR010C	TIR2	SRP2
S000005537	YOR011W	AUS1	ATP-binding cassette sterol transporter AUS1
S000005538	YOR012W	""	""
S000005539	YOR013W	IRC11	""
S000005540	YOR014W	RTS1	protein phosphatase 2A regulatory subunit RTS1 SCS1
S000005541	YOR015W	""	""
S000005542	YOR016C	ERP4	""
S000005543	YOR017W	PET127	""
S000005544	YOR018W	ROD1	ART4
S000005545	YOR019W	""	""
S000005546	YOR020C	HSP10	CPN10
S000005547	YOR021C	SFM1	protein-arginine N-methyltransferase SFM1
S000005548	YOR022C	""	putative carboxylic ester hydrolase
S000005549	YOR023C	AHC1	""
S000005550	YOR024W	""	IRC12
S000005551	YOR025W	HST3	NAD-dependent histone deacetylase HST3
S000005552	YOR026W	BUB3	PAC9
S000005553	YOR027W	STI1	Hsp90 cochaperone STI1
S000005554	YOR028C	CIN5	HAL6 YAP4
S000005555	YOR029W	""	""
S000005556	YOR030W	DFG16	ECM41 ZRG12
S000005558	YOR032C	HMS1	""
S000005559	YOR033C	EXO1	DHS1 Rad2 family nuclease EXO1
S000005560	YOR034C	AKR2	putative palmitoyltransferase AKR2
S000005561	YOR035C	SHE4	DIM1
S000005562	YOR036W	PEP12	SNAP receptor PEP12 VPL6 VPS6 VPT13
S000005563	YOR037W	CYC2	""
S000005564	YOR038C	HIR2	SPT1
S000005565	YOR039W	CKB2	casein kinase 2 regulatory subunit CKB2
S000005566	YOR040W	GLO4	hydroxyacylglutathione hydrolase GLO4
S000005567	YOR041C	""	SRF5
S000005568	YOR042W	CUE5	ubiquitin-binding protein CUE5
S000005569	YOR043W	WHI2	""
S000005570	YOR044W	IRC23	""
S000005571	YOR045W	TOM6	MOM8B ISP6
S000005572	YOR046C	DBP5	RAT8 ATP-dependent RNA helicase DBP5
S000005573	YOR047C	STD1	MSN3 SFS3
S000005574	YOR048C	RAT1	HKE1 TAP1 XRN2 ssRNA exonuclease RAT1
S000005575	YOR049C	RSB1	phospholipid-translocating ATPase RSB1
S000005576	YOR050C	""	YOR29-01
S000005577	YOR051C	ETT1	YOR29-02 NRO1
S000005578	YOR052C	TMC1	YOR29-03
S000005579	YOR053W	""	YOR29-04
S000005580	YOR054C	VHS3	YOR29-05 phosphopantothenoylcysteine decarboxylase complex subunit VHS3
S000005581	YOR055W	""	YOR29-06
S000005582	YOR056C	NOB1	rRNA-binding endoribonuclease YOR29-07
S000005583	YOR057W	SGT1	co-chaperone SGT1 YOR29-08
S000005584	YOR058C	ASE1	YOR29-09
S000005585	YOR059C	LPL1	putative hydrolase YOR29-10
S000005586	YOR060C	SLD7	YOR29-11
S000005587	YOR061W	CKA2	casein kinase 2 catalytic subunit CKA2 YOR29-12
S000005588	YOR062C	""	YOR29-13
S000005589	YOR063W	RPL3	L3 YOR29-14 YL1 TCM1 MAK8 rp1 ribosomal 60S subunit protein L3
S000005590	YOR064C	YNG1	YOR29-15
S000005591	YOR065W	CYT1	ubiquinol--cytochrome-c reductase catalytic subunit CYT1 CTC1 YOR29-16
S000005592	YOR066W	MSA1	YOR29-17
S000005593	YOR067C	ALG8	dolichyl-P-Glc:Glc1Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase YOR29-18
S000005594	YOR068C	VAM10	YOR29-19
S000005595	YOR069W	VPS5	GRD2 PEP10 VPT5 sorting nexin 1 YOR29-20
S000005596	YOR070C	GYP1	YOR29-21
S000005597	YOR071C	NRT1	YOR29-22 THI71
S000005598	YOR072W	""	YOR29-23
S000005599	YOR073W	SGO1	YOR29-24
S000005600	YOR074C	CDC21	TMP1 CRT9 thymidylate synthase YOR29-25
S000005601	YOR075W	UFE1	YOR29-26
S000005602	YOR076C	SKI7	YOR29-27
S000005603	YOR077W	RTS2	YOR29-28
S000005604	YOR078W	BUD21	UTP16 YOR29-29
S000005605	YOR079C	ATX2	Mn(2+) transporter ATX2 YOR29-30
S000005606	YOR080W	DIA2	YOR29-31 DNA-binding SCF ubiquitin ligase subunit DIA2
S000005607	YOR081C	TGL5	STC2
S000005608	YOR082C	""	""
S000005609	YOR083W	WHI5	transcriptional repressor WHI5
S000005610	YOR084W	LPX1	""
S000005611	YOR085W	OST3	dolichyl-diphosphooligosaccharide--protein glycotransferase OST3
S000005612	YOR086C	TCB1	""
S000005613	YOR087W	YVC1	TRPY1 YOR088W
S000005615	YOR089C	VPS21	VPT12 Rab family GTPase VPS21 VPS12 YPT21 YPT51
S000005616	YOR090C	PTC5	type 2C protein phosphatase PTC5 PPP1
S000005617	YOR091W	TMA46	RBF46
S000005618	YOR092W	ECM3	putative ATPase ECM3 YOR3165W
S000005619	YOR093C	""	""
S000005620	YOR094W	ARF3	Arf family GTPase ARF3 ARL2
S000005621	YOR095C	RKI1	ribose-5-phosphate isomerase RKI1
S000005622	YOR096W	RPS7A	rp30 S7A ribosomal 40S subunit protein S7A S7e RPS30
S000005623	YOR097C	""	""
S000005624	YOR098C	NUP1	FG-nucleoporin NUP1
S000005625	YOR099W	KTR1	alpha-1,2-mannosyltransferase KTR1
S000005626	YOR100C	CRC1	carnitine:acyl carnitine antiporter
S000005627	YOR101W	RAS1	Ras family GTPase RAS1
S000005628	YOR102W	""	""
S000005629	YOR103C	OST2	dolichyl-diphosphooligosaccharide-protein glycotransferase
S000005630	YOR104W	PIN2	""
S000005631	YOR105W	""	""
S000005632	YOR106W	VAM3	SNAP receptor VAM3 PTH1
S000005633	YOR107W	RGS2	GTPase-activating protein RGS2
S000005634	YOR108W	LEU9	2-isopropylmalate synthase LEU9
S000005635	YOR109W	INP53	phosphatidylinositol-3-/phosphoinositide 5-phosphatase INP53 SJL3 SOP2
S000005636	YOR110W	TFC7	transcription factor TFIIIC subunit TFC7 tau 55
S000005637	YOR111W	""	""
S000005638	YOR112W	CEX1	""
S000005639	YOR113W	AZF1	""
S000005640	YOR114W	""	""
S000005641	YOR115C	TRS33	""
S000005642	YOR116C	RPO31	DNA-directed RNA polymerase III core subunit RPO31 RPC160 C160 RPC1
S000005643	YOR117W	RPT5	YTA1 proteasome regulatory particle base subunit RPT5
S000005644	YOR118W	RTC5	""
S000005645	YOR119C	RIO1	protein kinase RIO1 RRP10
S000005646	YOR120W	GCY1	GCY glycerol 2-dehydrogenase (NADP(+)) GCY1
S000005647	YOR121C	""	""
S000005648	YOR122C	PFY1	CLS5 profilin PRF1
S000005649	YOR123C	LEO1	""
S000005650	YOR124C	UBP2	ubiquitin-specific protease UBP2
S000005651	YOR125C	CAT5	COQ7 putative monooxygenase CAT5
S000005652	YOR126C	IAH1	isoamyl acetate-hydrolyzing esterase
S000005653	YOR127W	RGA1	THE1 DBM1
S000005654	YOR128C	ADE2	phosphoribosylaminoimidazole carboxylase ADE2
S000005655	YOR129C	AFI1	""
S000005656	YOR130C	ORT1	ARG11
S000005657	YOR131C	""	putative haloacid dehalogenase-like hydrolase
S000005658	YOR132W	VPS17	retromer subunit VPS17 VPT3 PEP21
S000005659	YOR133W	EFT1	elongation factor 2
S000005660	YOR134W	BAG7	""
S000005661	YOR135C	IRC14	""
S000005662	YOR136W	IDH2	isocitrate dehydrogenase (NAD(+)) IDH2
S000005663	YOR137C	SIA1	""
S000005664	YOR138C	RUP1	""
S000005665	YOR139C	""	""
S000005666	YOR140W	SFL1	""
S000005667	YOR141C	ARP8	""
S000005668	YOR142W	LSC1	succinate--CoA ligase (GDP-forming) subunit alpha
S000005669	YOR143C	THI80	thiamine diphosphokinase
S000005670	YOR144C	ELG1	RTT110
S000005671	YOR145C	PNO1	DIM2 RRP20
S000005672	YOR146W	""	""
S000005673	YOR147W	MDM32	""
S000005674	YOR148C	SPP2	""
S000005675	YOR149C	SMP3	glycosylphosphatidylinositol-alpha 1,2 mannosyltransferase SAP2 LAS2
S000005676	YOR150W	MRPL23	mitochondrial 54S ribosomal protein YmL23 YmL23
S000005677	YOR151C	RPB2	RPB150 RPO22 SIT2 SOH2 B150 DNA-directed RNA polymerase II core subunit RPB2
S000005678	YOR152C	ATG40	""
S000005679	YOR153W	PDR5	YDR1 LEM1 ATP-binding cassette multidrug transporter PDR5 STS1
S000005680	YOR154W	SLP1	""
S000005681	YOR155C	ISN1	IMP 5'-nucleotidase
S000005682	YOR156C	NFI1	SIZ2 SUMO ligase NFI1
S000005683	YOR157C	PUP1	proteasome core particle subunit beta 2
S000005684	YOR158W	PET123	mitochondrial 37S ribosomal protein PET123
S000005685	YOR159C	SME1	mRNA splicing protein SME1 SmE Sm E
S000005686	YOR160W	MTR10	KAP111
S000005687	YOR161C	PNS1	""
S000005688	YOR162C	YRR1	PDR2
S000005689	YOR163W	DDP1	polyphosphatase DDP1
S000005690	YOR164C	GET4	ENV8
S000005691	YOR165W	SEY1	dynamin-like GTPase SEY1
S000005692	YOR166C	SWT1	mRNA-processing endoribonuclease
S000005693	YOR167C	RPS28A	YS27 S28A S33A RPS33A ribosomal 40S subunit protein S28A S28e
S000005694	YOR168W	GLN4	glutamine--tRNA ligase
S000005695	YOR169C	""	""
S000005696	YOR170W	""	""
S000005697	YOR171C	LCB4	sphinganine kinase LCB4
